ID,status,meaning_ru,idxs,glosses,lemma,glottocode,reference
5490,,боярышник,1168,HAWTHORN,ХЪАРА'ХЪ,kara1474,kptmagomedovakhalidova2001
7469,,бояться,1419,FEAR (BE AFRAID),ЛЪÁЛЪ’А²,tind1238,tinmagomedova2003
4234,,бояться,1419,FEAR (BE AFRAID),ЛЪИБИ́,ghod1238,gdosaidova2006
4028,,бояться,1419,FEAR (BE AFRAID),ГЬÉДИ/ЛА/ГЬÉРИ/ЛА,bagv1239,kvamagomedova2004
5367,,бояться,1419,FEAR (BE AFRAID),къину'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
6766,,бояться,1419,FEAR (BE AFRAID),лъIибе'къину/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
3499,,брага,404,ALCOHOL (FERMENTED DRINK),МЕД,andi1255,anisalimov2010
5339,,брага,404,ALCOHOL (FERMENTED DRINK),ДИ́ᴴДИ,tind1238,tinmagomedova2003
4483,,брага,404,ALCOHOL (FERMENTED DRINK),МÉДИ,ghod1238,gdosaidova2006
7415,,брага,404,ALCOHOL (FERMENTED DRINK),МЕР,bagv1239,kvamagomedova2004
7159,,брага,404,ALCOHOL (FERMENTED DRINK),ме'ди,akhv1239,akvmagomedovaabdulayeva2007
3938,,брага; мед,404,ALCOHOL (FERMENTED DRINK),МЕД,kara1474,kptmagomedovakhalidova2001
423,,брак,2432,MARRIAGE,БАРÁК,ghod1238,gdosaidova2006
764,,брак,2432,MARRIAGE,БАРАК̄́ОКА,bagv1239,kvamagomedova2004
3590,,брак,2432,MARRIAGE,дара',akhv1239,akvmagomedovaabdulayeva2007
11256,,брань,1848,QUARREL,хIа'гьве,akhv1239,akvmagomedovaabdulayeva2007
2403,,браслет,1754,BRACELET,КВАРКЬИН,andi1255,anisalimov2010
6105,,браслет,1754,BRACELET,КВÁКЪАН,tind1238,tinmagomedova2003
3310,,браслет,1754,BRACELET,КВАРКЪИ́Н,ghod1238,gdosaidova2006
5832,,браслет,1754,BRACELET,КВАРКЪ́ИМ,bagv1239,kvamagomedova2004
2793,,браслет,1754,BRACELET,КВА'РКЪЕН,kara1474,kptmagomedovakhalidova2001
4646,,браслет,1754,BRACELET,ква'къе,akhv1239,akvmagomedovaabdulayeva2007
172,,брат,1262,BROTHER,АЦЦИ,andi1255,anisalimov2010
3546,,брат,1262,BROTHER,ВÁЦ̄ĀБ,tind1238,tinmagomedova2003
1426,,брат,1262,BROTHER,ВАЦЦ/И́,ghod1238,gdosaidova2006
3108,,брат,1262,BROTHER,ВА̄С,bagv1239,kvamagomedova2004
1277,,брат,1262,BROTHER,ВАЦ¯/И',kara1474,kptmagomedovakhalidova2001
2153,,брат,1262,BROTHER,вац̄и,akhv1239,akvmagomedovaabdulayeva2007
3109,,брат (двоюродный),3822,MALE COUSIN,ВÁ̄СĀБ,bagv1239,kvamagomedova2004
428,,брат; сестра,1640,SIBLING,БЕЦЦИ,andi1255,anisalimov2010
364,,брат; сестра,1640,SIBLING,ÁЦ̄И,tind1238,tinmagomedova2003
1761,,брать,1749,TAKE,Б/ÉХИЛЪ’А,tind1238,tinmagomedova2003
490,,брать,1749,TAKE,Б/АХИ́,ghod1238,gdosaidova2006
1249,,брать,1749,TAKE,Б/ЕГЬ́ИГЬИ/ЛА,bagv1239,kvamagomedova2004
169,,брать,1749,TAKE,БАГЬАЛЪА',kara1474,kptmagomedovakhalidova2001
1211,,брать,1749,TAKE,б/еху'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
6306,?,бревно; балка,1132,BEAM,Ч|ВА'Л/Е²,kara1474,kptmagomedovakhalidova2001
6164,,брить,231,SHAVE,ХХАННИ́,ghod1238,gdosaidova2006
10261,,брить,231,SHAVE,X̄Á/ЙНА¹,bagv1239,kvamagomedova2004
5354,,брить,231,SHAVE,Х¯А¯'ᴴ/ЛЪА¹,kara1474,kptmagomedovakhalidova2001
10389,,брить,231,SHAVE,х̄вану'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
5010,,брить; бриться,231,SHAVE,ХХАННУ,andi1255,anisalimov2010
3168,,бровь,1173,EYEBROW,ЛЕНССИБ,andi1255,anisalimov2010
12619,,бровь,1173,EYEBROW,ЭСÁБ,tind1238,tinmagomedova2003
3864,,бровь,1173,EYEBROW,КЬИНССИ́Р,ghod1238,gdosaidova2006
6694,,бровь,1173,EYEBROW,КЬЕᴴ̄СÉЛ,bagv1239,kvamagomedova2004
3335,,бровь,1173,EYEBROW,КЬИ'С¯ЕР,kara1474,kptmagomedovakhalidova2001
5837,,бровь,1173,EYEBROW,кьеᴴс̄е',akhv1239,akvmagomedovaabdulayeva2007
5997,,бронза,2313,BRONZE,ЙÉЗИ,tind1238,tinmagomedova2003
3258,,бронза,2313,BRONZE,ЙÉЗИ,ghod1238,gdosaidova2006
5612,,бронза,2313,BRONZE,ЙАЗ,bagv1239,kvamagomedova2004
3215,,бросать,1456,THROW,ЛУДУ,andi1255,anisalimov2010
5927,,бросать,1456,THROW,ШАММУ,andi1255,anisalimov2010
989,,бросать,1456,THROW,Б/АХ/Ā́ЙЛЪ’А¹,tind1238,tinmagomedova2003
9782,,бросать,1456,THROW,ТIÀᴴЙЛЪ’А,tind1238,tinmagomedova2003
4282,,бросать,1456,THROW,ЛЪЛЪЕХЪУ́,ghod1238,gdosaidova2006
490,,бросать,1456,THROW,Б/АГЬÁ/ЙЛА,bagv1239,kvamagomedova2004
9753,,бросать,1456,THROW,ТIÁНИ/ЛА,bagv1239,kvamagomedova2004
4996,,бросать,1456,THROW,ТО'РЧ¯|АᴴЧ¯|/АЛЪА,kara1474,kptmagomedovakhalidova2001
2370,,бросать,1456,THROW,г/о'/цĪоцĪу/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
2373,,бросать,1456,THROW,го'цĪу/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
4778,?,бросать; кануть; погрузиться; тонуть,1088,SINK (DESCEND),ТӀИРХЬУННУ,andi1255,anisalimov2010
2463,,бросать; метать с шумом,1456,THROW,ЗВА¯'ᴴЛЪА,kara1474,kptmagomedovakhalidova2001
4260,,бросить,1456,THROW,РУСУДУ,andi1255,anisalimov2010
916,,брюки,809,TROUSERS,БÁТ/А,tind1238,tinmagomedova2003
685,,брюки,809,TROUSERS,ба'та,akhv1239,akvmagomedovaabdulayeva2007
6461,,брюки; штаны; шаровары,809,TROUSERS,ША'РБАЛ,kara1474,kptmagomedovakhalidova2001
7781,,брюхо,1251,BELLY,НИЖАКЬ́ИМАКIВА,bagv1239,kvamagomedova2004
8496,,брюхо,1251,BELLY,ре'ка,akhv1239,akvmagomedovaabdulayeva2007
1236,,буква,1024,CHARACTER,ГЬАРПИ,andi1255,anisalimov2010
11032,,буква,1024,CHARACTER,ХIÁРПИ,tind1238,tinmagomedova2003
6529,,буква,1024,CHARACTER,ХIÁРПУ,ghod1238,gdosaidova2006
11007,,буква,1024,CHARACTER,ХIАРП,bagv1239,kvamagomedova2004
5755,,буква,1024,CHARACTER,Х|АРП/Е',kara1474,kptmagomedovakhalidova2001
11463,,буква,1024,CHARACTER,хIа'пи,akhv1239,akvmagomedovaabdulayeva2007
1398,,булавка,64,PIN,БÉЖУН,tind1238,tinmagomedova2003
6894,,булавка,64,PIN,ЧАЧÁНБЕЖУН,ghod1238,gdosaidova2006
1285,,булавка,64,PIN,БÉЖУН,bagv1239,kvamagomedova2004
531,,булавка,64,PIN,БЕ'ЖУН,kara1474,kptmagomedovakhalidova2001
7164,,булавка,64,PIN,ме'жу,akhv1239,akvmagomedovaabdulayeva2007
2353,,бумага,648,PAPER,КАГЪАР,andi1255,anisalimov2010
6011,,бумага,648,PAPER,КАГЪÁТИ,tind1238,tinmagomedova2003
6014,,бумага,648,PAPER,КАГЪÁТИ,tind1238,tinmagomedova2003
3496,,бумага,648,PAPER,КЯХÁТ/И,ghod1238,gdosaidova2006
5680,,бумага,648,PAPER,КАГЪÁР,bagv1239,kvamagomedova2004
2688,,бумага,648,PAPER,КА'ГЪАТ,kara1474,kptmagomedovakhalidova2001
4503,,бумага,648,PAPER,кагъа',akhv1239,akvmagomedovaabdulayeva2007
4508,,бумага,648,PAPER,кагъакъечIу',akhv1239,akvmagomedovaabdulayeva2007
707,?,бурав; гайка; пробоина; сверло; шуруп,1802,SCREW,БУРОВ,andi1255,anisalimov2010
4157,,бурный,259,ROUGH (OF SEA),ГЬАЛÁГА/Б,tind1238,tinmagomedova2003
1870,,бурный,259,ROUGH (OF SEA),ГЬАЛÁГЯ/Б,ghod1238,gdosaidova2006
1681,,бурный,259,ROUGH (OF SEA),ГЬАЛАГА'/Б,kara1474,kptmagomedovakhalidova2001
4330,,буря,858,STORM,СЕРУ,andi1255,anisalimov2010
3576,,бус; бусина; бусинка,1860,BEAD,МИХХИ,andi1255,anisalimov2010
4472,,бусы,1961,NECKLACE,ГЬÈКЪУЦ̄АН,tind1238,tinmagomedova2003
7438,,бусы,1961,NECKLACE,мих̄и'ла,akhv1239,akvmagomedovaabdulayeva2007
3897,,бусы; ожерелье,1961,NECKLACE,МАХ¯И'ДИ,kara1474,kptmagomedovakhalidova2001
12272,,бутылка,1321,BOTTLE,ШЍША,tind1238,tinmagomedova2003
7189,,бутылка,1321,BOTTLE,ШИШÁ,ghod1238,gdosaidova2006
12048,,бутылка,1321,BOTTLE,ШИШÁ,bagv1239,kvamagomedova2004
13394,,бутылка,1321,BOTTLE,шиша',akhv1239,akvmagomedovaabdulayeva2007
5963,?,бутылка; флакон; пузырек; ламповое стекло,1321,BOTTLE,ШИША,andi1255,anisalimov2010
6468,,бутылка; флакон; склянка,1321,BOTTLE,ШИША'В,kara1474,kptmagomedovakhalidova2001
4163,,бушевать,2876,ROAR (OF SEA),ГЬАЛÁГИЛЪ/ИЛЪ’А,tind1238,tinmagomedova2003
1875,,бушевать,2876,ROAR (OF SEA),ГЬАЛÁКИЛЪИ,ghod1238,gdosaidova2006
3704,,бушевать (о воде),2876,ROAR (OF SEA),ГЬАЛÁГЛГЬИ/ЛА,bagv1239,kvamagomedova2004
2750,,бушевать (о воде),2876,ROAR (OF SEA),гьала'гилъило̄рулъIа,akhv1239,akvmagomedovaabdulayeva2007
1471,,бывший,3004,FORMER,б/и'кIвада/б/е,akhv1239,akvmagomedovaabdulayeva2007
5798,,бык,1008,BULL,И́САР,tind1238,tinmagomedova2003
5971,,бык,1008,BULL,УНС/Á,ghod1238,gdosaidova2006
8927,,бык,1008,BULL,̄САКВ,bagv1239,kvamagomedova2004
10129,,бык,1008,BULL,уᴴча',akhv1239,akvmagomedovaabdulayeva2007
4850,?,бык; вол,1008,BULL,УНСО,andi1255,anisalimov2010
5222,?,бык; вол,1008,BULL,УᴴС/А',kara1474,kptmagomedovakhalidova2001
2209,?,быстро; скоро,1631,FAST,Г|ЕДЕРА¯',kara1474,kptmagomedovakhalidova2001
10460,,быстрый,1631,FAST,X̅ЕX̅У́Б,tind1238,tinmagomedova2003
6193,,быстрый,1631,FAST,ХХÉХХА/Б,ghod1238,gdosaidova2006
10372,,быстрый,1631,FAST,X̄ЕX̄́У/Б,bagv1239,kvamagomedova2004
5691,,быстрый,1631,FAST,Х|АДУРО'/Б,kara1474,kptmagomedovakhalidova2001
10444,,быстрый,1631,FAST,х̄е'х̄ида/б/е,akhv1239,akvmagomedovaabdulayeva2007
2892,,быстрый; от слова кьанкӀало,1631,FAST,КЬИНКӀИЛИ,andi1255,anisalimov2010
505,,быть,1579,BE,БИКӀУДУ,andi1255,anisalimov2010
3000,,быть,1579,BE,Б/У̀КI/ИЛЪ’А¹,tind1238,tinmagomedova2003
1234,,быть,1579,BE,Б/УКIИ́,ghod1238,gdosaidova2006
2667,,быть,1579,BE,Б/́УКIУ/ЛА,bagv1239,kvamagomedova2004
1486,,быть,1579,BE,б/икIу'рулъIа,akhv1239,akvmagomedovaabdulayeva2007
895,?,быть; существовать; бывать; находитсья; происходить,1579,BE,Б/ИК|ВА'/ЛЪА,kara1474,kptmagomedovakhalidova2001
2251,,в (чем-л.),1460,IN,ге'лIи,akhv1239,akvmagomedovaabdulayeva2007
2783,,варежка; перчатка,867,GLOVE,КВА'ЛЪА,kara1474,kptmagomedovakhalidova2001
2293,,варить,2492,BOIL (SOMETHING),Б/ИЛЪИЛЪ/И́ᴴЛЪ’А¹,tind1238,tinmagomedova2003
2297,,варить,2492,BOIL (SOMETHING),Б/ЍЛЪ/ИᴴЛЪ’А¹,tind1238,tinmagomedova2003
954,,варить,2492,BOIL (SOMETHING),Б/ИЛЪИ́ᴴ,ghod1238,gdosaidova2006
1965,,варить,2492,BOIL (SOMETHING),Б/́ИЛГЬИ/НА,bagv1239,kvamagomedova2004
7338,,варить,2492,BOIL (SOMETHING),милъу'/нулъIа,akhv1239,akvmagomedovaabdulayeva2007
631,?,вариться; варить,2492,BOIL (SOMETHING),Б/Е'ЛЪАᴴ/ЛЪА¹ 1.,kara1474,kptmagomedovakhalidova2001
3838,,вата; хлопок,1850,COTTON,ПАРССИМИХИ,andi1255,anisalimov2010
417,,вверх,1591,UP,БЕХХИРЦӀИ,andi1255,anisalimov2010
7375,,вверх,1591,UP,ЛЪАЛÁ,tind1238,tinmagomedova2003
3701,,вверх,1591,UP,ЛЪАЛУ'ХЪ,kara1474,kptmagomedovakhalidova2001
5946,,вверх,1591,UP,кьIада',akhv1239,akvmagomedovaabdulayeva2007
4325,,вдова,1756,WIDOW,СЕРЕШКӀИ,andi1255,anisalimov2010
6775,,вдова,1756,WIDOW,КЪОРÓЛАЙ,tind1238,tinmagomedova2003
3744,,вдова,1756,WIDOW,КЪОРÓЛЕ,ghod1238,gdosaidova2006
3745,,вдова,1756,WIDOW,КЪОРÓЛАЙ,ghod1238,gdosaidova2006
6401,,вдова,1756,WIDOW,КЪОРÓЛАЙ,bagv1239,kvamagomedova2004
3216,,вдова,1756,WIDOW,КЪОРОЛА'Й,kara1474,kptmagomedovakhalidova2001
5426,,вдова,1756,WIDOW,къоро'ла,akhv1239,akvmagomedovaabdulayeva2007
5428,,вдова,1756,WIDOW,къоро'ла̄кĪа,akhv1239,akvmagomedovaabdulayeva2007
1818,?,вдова; разведенная жена,1756,WIDOW,ДЖЕРО,andi1255,anisalimov2010
6773,,вдовец,1981,WIDOWER,КЪОРÓЛАВ,tind1238,tinmagomedova2003
3752,,вдовец,1981,WIDOWER,-ащуб -забé,ghod1238,gdosaidova2006
6399,,вдовец,1981,WIDOWER,КЪОРÓЛАВ,bagv1239,kvamagomedova2004
3215,,вдовец,1981,WIDOWER,КЪОРОЛА'В,kara1474,kptmagomedovakhalidova2001
5425,,вдовец,1981,WIDOWER,къоро'ла,akhv1239,akvmagomedovaabdulayeva2007
4326,?,вдовец; вдова,1981,WIDOWER,СЕРО,andi1255,anisalimov2010
2164,,вдруг,2920,SUDDENLY,БИЙАРÁХЪАЛЪА,tind1238,tinmagomedova2003
141,,вдруг,2920,SUDDENLY,ÁНЩИДА,ghod1238,gdosaidova2006
2662,,вдруг,2920,SUDDENLY,Б/УКÍА̄Л̄ЪА̄СДА,bagv1239,kvamagomedova2004
92,,вдруг,2920,SUDDENLY,акьелъ̄игудаъе'х̄а,akhv1239,akvmagomedovaabdulayeva2007
3840,?,вдруг; неожиданно; сразу; внезапно,2920,SUDDENLY,ПАРХХУННИДДУ,andi1255,anisalimov2010
5575,,ведро,2052,BUCKET,ЧЕЛЕКИ,andi1255,anisalimov2010
2119,,ведро,2052,BUCKET,БИ́ДИРА,tind1238,tinmagomedova2003
4794,,ведро,2052,BUCKET,ОДИРÁ,ghod1238,gdosaidova2006
1893,,ведро,2052,BUCKET,Б́ИДИРА,bagv1239,kvamagomedova2004
515,,ведро,2052,BUCKET,БЕ'ДЕРА,kara1474,kptmagomedovakhalidova2001
1388,,ведро,2052,BUCKET,биди'ра,akhv1239,akvmagomedovaabdulayeva2007
6297,,ведьма,1756,WIDOW,ХЪÁРТА/Й,ghod1238,gdosaidova2006
10491,,ведьма,1756,WIDOW,ХЪÁРТАЙ,bagv1239,kvamagomedova2004
4066,,ведьма,1756,WIDOW,ила'йо̄на,akhv1239,akvmagomedovaabdulayeva2007
5023,,ведьма; баба-яга,1756,WIDOW,ХХВАДРАЛАЙ,andi1255,anisalimov2010
2249,,везде,2999,EVERYWHERE,ИНУГУЛО,andi1255,anisalimov2010
5769,,везде,2999,EVERYWHERE,ИНИ́ЙĀ,tind1238,tinmagomedova2003
5535,,везде,2999,EVERYWHERE,́ИНДЖИДАЛА,bagv1239,kvamagomedova2004
1965,,везде,2999,EVERYWHERE,ГЬИᴴГЕ'-Г|АГИ,kara1474,kptmagomedovakhalidova2001
2702,,везде,2999,EVERYWHERE,гьаги'лIила,akhv1239,akvmagomedovaabdulayeva2007
3719,?,веки (глаза); ресницы,1540,EYELASH,НИДУ,andi1255,anisalimov2010
12501,,веко,17,EYELID,ЭЛ́УГЬАР,bagv1239,kvamagomedova2004
5986,,веко,17,EYELID,кьIа'къIва,akhv1239,akvmagomedovaabdulayeva2007
1106,?,величавый; прелестный; грациозный,2410,GOOD-LOOKING,ГЬАЙБАТИ,andi1255,anisalimov2010
3029,,велосипед,747,BICYCLE,КӀОНКӀА,andi1255,anisalimov2010
3146,,велосипед,747,BICYCLE,ВЕЛЕСИПÉТ,bagv1239,kvamagomedova2004
2504,,веник,245,BROOM,КОЦӀИ,andi1255,anisalimov2010
12496,,веник,245,BROOM,Э̀ГЬУ,tind1238,tinmagomedova2003
3319,,веник,245,BROOM,КВАЦIИ́Р,ghod1238,gdosaidova2006
8296,,веник,245,BROOM,РАЗ,bagv1239,kvamagomedova2004
6609,,веник,245,BROOM,Э'РХЬУ,kara1474,kptmagomedovakhalidova2001
4685,,веник,245,BROOM,ква'чIи,akhv1239,akvmagomedovaabdulayeva2007
5062,,вентилятор,1971,FAN (OBJECT),ПУШУРÁ,ghod1238,gdosaidova2006
2164,,вентилятор,1971,FAN (OBJECT),виᴴтила'тори,akhv1239,akvmagomedovaabdulayeva2007
2345,?,вера; религия,661,RELIGION,ДИНИ',kara1474,kptmagomedovakhalidova2001
986,,верблюд,1871,CAMEL,ГЪВАНАРИ,andi1255,anisalimov2010
3532,,верблюд,1871,CAMEL,ВАРÁН²,tind1238,tinmagomedova2003
1705,,верблюд,1871,CAMEL,ГЪВАРÁН/И,ghod1238,gdosaidova2006
3100,,верблюд,1871,CAMEL,ВАРÁН,bagv1239,kvamagomedova2004
1260,,верблюд,1871,CAMEL,ВАРА'Н,kara1474,kptmagomedovakhalidova2001
2130,,верблюд,1871,CAMEL,вара'ни,akhv1239,akvmagomedovaabdulayeva2007
8755,,веревка,1218,ROPE,РÁЧ̅И¹,tind1238,tinmagomedova2003
4636,,веревка,1218,ROPE,МУ́РШИ,ghod1238,gdosaidova2006
5831,,веревка,1218,ROPE,КВАР,bagv1239,kvamagomedova2004
2728,,веревка,1218,ROPE,КА'РУ²,kara1474,kptmagomedovakhalidova2001
4667,,веревка,1218,ROPE,ква'ри,akhv1239,akvmagomedovaabdulayeva2007
2794,,веревка; привязываемая к рогам быков,0,<NA>,КЪГОНИБИДИССИ,andi1255,anisalimov2010
3509,,веретено,277,SPINDLE,МИГВА,andi1255,anisalimov2010
8102,,веретено,277,SPINDLE,МУ́ᴴГА,tind1238,tinmagomedova2003
4541,,веретено,277,SPINDLE,МИ́НГВА,ghod1238,gdosaidova2006
7710,,веретено,277,SPINDLE,М́УНГ/А/М́УНГВА,bagv1239,kvamagomedova2004
1559,,веретено,277,SPINDLE,ГЪЕ'РДОБ,kara1474,kptmagomedovakhalidova2001
6841,,веретено,277,SPINDLE,ма'гва,akhv1239,akvmagomedovaabdulayeva2007
677,,верить,1890,BELIEVE,БУЖУДУ,andi1255,anisalimov2010
10081,,верить,1890,BELIEVE,ӮᴴЛЪОБУЛIИ/ЛЪ’А,tind1238,tinmagomedova2003
1175,,верить,1890,BELIEVE,БУЖИ́,ghod1238,gdosaidova2006
2341,,верить,1890,BELIEVE,Б/ÓЖ/ИЛА,bagv1239,kvamagomedova2004
10077,,верить,1890,BELIEVE,уᴴдадалъе'/б/ухьу/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
12379,,вертеть,430,TWIST,ЩИКIВАН/Ā́ЙЛЪ’А,tind1238,tinmagomedova2003
12004,,вертеть,430,TWIST,ШÁНИ/ЛА,bagv1239,kvamagomedova2004
9103,,вертеть,430,TWIST,с̄оро̄'/рулъIа,akhv1239,akvmagomedovaabdulayeva2007
4827,,вертеть; вращать,430,TWIST,С¯ОРА¯'/ЛЪА,kara1474,kptmagomedovakhalidova2001
11365,,вершина,1753,TOP,Ц̄УМÁЛЪАР,tind1238,tinmagomedova2003
307,,вершина,1753,TOP,БАК/Я́,ghod1238,gdosaidova2006
1745,,вершина,1753,TOP,ГЪУНИ́БАК/Я,ghod1238,gdosaidova2006
12597,,вершина,1753,TOP,ЭТÍУН,bagv1239,kvamagomedova2004
6086,,вершина,1753,TOP,кьIили'с̄е,akhv1239,akvmagomedovaabdulayeva2007
1651,,вершина (горы),1614,SUMMIT,ГЬА'ДОЪА,kara1474,kptmagomedovakhalidova2001
1011,?,вершина горы; холм,614,HILL,ГЪИЖИ,andi1255,anisalimov2010
3534,,вершина; верхняя часть,1753,TOP,МИЙАР,andi1255,anisalimov2010
3733,,вес,2466,WEIGHT,Г’ÁНАР,tind1238,tinmagomedova2003
6725,,вес,2466,WEIGHT,ЦIЦIÁЙИ,ghod1238,gdosaidova2006
4949,,вес,2466,WEIGHT,ДЖÁНАР,bagv1239,kvamagomedova2004
3577,,вес,2466,WEIGHT,да'не,akhv1239,akvmagomedovaabdulayeva2007
13,,весёлый,1976,MERRY,АВАДÁНА/Б,ghod1238,gdosaidova2006
5900,,весёлый,1976,MERRY,КÉПА/Б,bagv1239,kvamagomedova2004
2836,,весёлый; жизнерадостный,1976,MERRY,КЕ'ПИЛ|,kara1474,kptmagomedovakhalidova2001
4105,,весна,1537,SPRINGTIME,РИБУ,andi1255,anisalimov2010
8884,,весна,1537,SPRINGTIME,РĒБ,tind1238,tinmagomedova2003
5192,,весна,1537,SPRINGTIME,РĒБУ,ghod1238,gdosaidova2006
8612,,весна,1537,SPRINGTIME,РĒБ,bagv1239,kvamagomedova2004
4462,,весна,1537,SPRINGTIME,РЕ'Г|ИБО,kara1474,kptmagomedovakhalidova2001
8669,,весна,1537,SPRINGTIME,ри'ъибо,akhv1239,akvmagomedovaabdulayeva2007
852,,весы,2783,SCALES (MEASURE INSTRUMENT),ГИЛОВКОЛ,andi1255,anisalimov2010
3735,,весы,2783,SCALES (MEASURE INSTRUMENT),Г’ÁНŌБКЪĀ,tind1238,tinmagomedova2003
5713,,весы,2783,SCALES (MEASURE INSTRUMENT),ТАРЗАМÉ,ghod1238,gdosaidova2006
9138,,весы,2783,SCALES (MEASURE INSTRUMENT),̄С̄IАДИРÁБИ,bagv1239,kvamagomedova2004
1321,,весы,2783,SCALES (MEASURE INSTRUMENT),ГАᴴДАРАЙ,kara1474,kptmagomedovakhalidova2001
3581,,весы,2783,SCALES (MEASURE INSTRUMENT),да'нидачула,akhv1239,akvmagomedovaabdulayeva2007
5710,,весь,98,ALL,И́ЙŌБС̅Ā,tind1238,tinmagomedova2003
5331,,весь,98,ALL,́ИДАХЪВАЙЛА,bagv1239,kvamagomedova2004
9921,,весь,98,ALL,тIубале̄'да,akhv1239,akvmagomedovaabdulayeva2007
2352,,весь мир; вся земля; вселенная,965,WORLD,ДУНЙА'Л-Г|АЛАМ,kara1474,kptmagomedovakhalidova2001
6551,,весь; вся; всё; целиком,98,ALL,ЩУРА'/Б,kara1474,kptmagomedovakhalidova2001
107,,ветвь,1531,BRANCH,АНГА,andi1255,anisalimov2010
4152,,ветвь,1531,BRANCH,ГЬÀЛА¹,tind1238,tinmagomedova2003
3696,,ветвь,1531,BRANCH,ГЬÁЛА,bagv1239,kvamagomedova2004
1680,,ветвь,1531,BRANCH,ГЬА'ЛА,kara1474,kptmagomedovakhalidova2001
2741,,ветвь,1531,BRANCH,гьа'ла,akhv1239,akvmagomedovaabdulayeva2007
108,,ветвь; сук,1531,BRANCH,АНГАКВАЧӀА,andi1255,anisalimov2010
3632,,ветер,960,WIND,МОЧИ,andi1255,anisalimov2010
8083,,ветер,960,WIND,МУ́ЧУ,tind1238,tinmagomedova2003
4674,,ветер,960,WIND,МУЧУ́,ghod1238,gdosaidova2006
7695,,ветер,960,WIND,МУЧ¹,bagv1239,kvamagomedova2004
